state,bill_id,bill_number,title,description,status,status_date,url
OR,2101047,,Relating to mandatory subjects of collective bargaining for school districts.,The Act would make changes to laws with respect to school district collective bargaining. (Flesch Readability Score: 65.7). Expands the requirement to discuss class size and caseload as mandatory subjects of bargaining for purposes of school district collective bargaining.,6,2026-03-06,https://legiscan.com/OR/bill/HB4011/2026
OR,2101599,,Relating to labor contractors; and prescribing an effective date.,"The Act tells the CCB to work with BOLI to carry out a targeted assessment initiative. The Act becomes law 91 days after sine die. (Flesch Readability Score: 68.9). [Digest: This Act tells BOLI to study the laws that govern labor contractors. (Flesch Readability Score: 67.7).] [Requires the Bureau of Labor and Industries to study the adequacy of the statutory provisions governing labor contractors. Directs the bureau to submit findings to the interim committees of the Legislative Assembly related to labor and business no later than September 15, 2027.] Directs the Construction Contractors Board to consult and collaborate with the Bureau of Labor and Industries to carry out a targeted assessment initiative to observe and collect information regarding the use of services of unlicensed labor contractors and unlicensed construction labor contractors at construction job sites. Requires the board and the bureau to report on the operation and outcomes of the targeted assessment initiative to the interim committees of the Legislative Assembly related to business and labor no later than October 1, 2027. Sunsets on January 2, 2028. Takes effect on the 91st day following adjournment sine die.",4,2026-03-17,https://legiscan.com/OR/bill/HB4012/2026
OR,2101595,,Relating to labor standards.,The Act specifies which federal rules BOLI must use when adopting rules that set work hour limits for minors. (Flesch Readability Score: 62.8). Clarifies which federal rules apply to the scope of the rulemaking authority of the Bureau of Labor and Industries regarding rules that govern the hours a minor can work.,4,2026-03-17,https://legiscan.com/OR/bill/HB4013/2026
OR,2101296,,Relating to state finance; declaring an emergency.,"The Act creates a task force to study how Oregon taxes income earned by companies doing business in more than one country. (Flesch Readability Score: 60.6). [Digest: The Act directs the LRO to study the state financial system. (Flesch Readability Score: 72.6).] [Requires the Legislative Revenue Officer to study the state financial system. Directs the Legislative Revenue Officer to submit findings to the interim committees of the Legislative Assembly related to revenue not later than December 1, 2027.] Establishes the Task Force on Taxation of International Income. Directs the task force to investigate whether changes to Oregon's tax code could improve or simplify the state's tax treatment of international income and to submit a report to the interim committees of the Legislative Assembly related to revenue no later than December 1, 2026. Sunsets the task force on December 31, 2027. Declares an emergency, effective on passage.",6,2026-03-06,https://legiscan.com/OR/bill/HB4014/2026
OR,2101614,,Relating to connection to federal tax law; prescribing an effective date.,Updates the tie date to the federal Internal Revenue Code and other federal tax laws. Becomes law 91 days from sine die. (Flesch Readability Score: 64.9). Updates the connection date to the federal Internal Revenue Code and other provisions of federal tax law. Takes effect on the 91st day following adjournment sine die.,6,2026-03-06,https://legiscan.com/OR/bill/HB4015/2026
OR,2101139,,Relating to tax compliance; and prescribing an effective date.,"Says that people who get public contracts must obey tax laws and must show proof of compliance with tax laws. (Flesch Readability Score: 76.8). Requires public contractors to demonstrate and maintain tax compliance, through a certification process, as a condition of the execution of a public contract. Becomes operative January 1, 2027. Directs the Secretary of State to study methods for collecting information through business registry function to ensure tax compliance by persons doing business in this state. Takes effect on the 91st day following adjournment sine die.",3,2026-03-06,https://legiscan.com/OR/bill/HB4016/2026
OR,2101470,,Relating to use of campaign contributions; and declaring an emergency.,"The Act permits certain campaign money to be used for security costs. (Flesch Readability Score: 60.7). Provides that amounts received as contributions by a candidate, principal campaign committee of a candidate and principal campaign committee of a holder of public office may be used for specified security-related expenses. Provides that a candidate or holder of public office may convert to personal use specified items obtained as security-related expenses after the candidate or holder of public office is no longer a candidate or holder of public office. Provides that the conversion to personal use of specified security-related expenses is not a gift for the purposes of government ethics laws. Declares an emergency, effective on passage.",3,2026-03-02,https://legiscan.com/OR/bill/HB4017/2026
OR,2101251,,Relating to elections; and declaring an emergency.,"The Act changes laws about campaign money. (Flesch Readability Score: 66.7). Modifies the timelines for the enactment of certain campaign finance regulations. Modifies the names of certain political committees. Modifies provisions related to in-kind contributions and provisions related to campaign funds that may be carried forward. Temporarily reenacts previously repealed provisions related to covered organizations. Permits corporations and labor unions to establish separate, segregated funds that operate like political committees. Modifies specified deadlines regarding certain filings. Permits a person to cure a violation of election laws. Declares an emergency, effective on passage.",3,2026-03-05,https://legiscan.com/OR/bill/HB4018/2026
OR,2101055,,Relating to permits; prescribing an effective date.,The Act says that some agencies have to base approval or denial of permits on the rules in force when the application is done. (Flesch Readability Score: 62.6). Requires certain agencies to base approval or denial of an application for a new permit on the rules and standards that are applicable at the time that the agency determines the application is complete. Takes effect on the 91st day following adjournment sine die.,6,2026-03-06,https://legiscan.com/OR/bill/HB4019/2026
OR,2101258,,Relating to permits; and prescribing an effective date.,The Act makes some agencies tell a permit applicant the legal reason for denial and give a guide about contesting the denial. The Act makes some agencies make a KPM for how fast the agency gives out permits. (Flesch Readability Score: 60.6). Requires certain agencies to specify the authority justifying the denial of a permit application and provide the applicant a guide on how to contest the denial. Requires certain agencies to develop a performance measure to measure the timeliness of permit and permit renewal processing and issuance. Takes effect on the 91st day following adjournment sine die.,3,2026-03-05,https://legiscan.com/OR/bill/HB4020/2026
OR,2101569,,Relating to administrative rules; and prescribing an effective date.,"The Act changes the effective date and notice given for some agencies' rules. The Act tells some agencies to let people know where to ask questions about the agencies' rules. (Flesch Readability Score: 67.5). Modifies effective date and notice requirements for certain permanent rules adopted, amended or repealed by certain agencies. Requires certain agencies to make available on the agency's website contact information for questions about each rule adopted, amended or repealed. Takes effect on the 91st day following adjournment sine die.",3,2026-03-04,https://legiscan.com/OR/bill/HB4021/2026
OR,2101580,,Relating to children's literacy.,"The Act establishes a program to provide a free book each month to certain children. (Flesch Readability Score: 67.5). Establishes the Oregon Imagination Library Program to provide a free book each month to eligible children, encourage children to develop a love of reading and learning and improve school readiness, third-grade reading proficiency and high school graduation rates. Directs the Department of Early Learning and Care to implement and administer the program. Authorizes the Early Learning Council, in consultation with the department, to adopt rules necessary to implement the program. Establishes the Oregon Imagination Library Account within the department for purposes of funding the program.",4,2026-03-17,https://legiscan.com/OR/bill/HB4022/2026
OR,2101448,,Relating to mass transit districts initiated by resolution; prescribing an effective date.,The Act limits methods of financing for some mass transit districts. (Flesch Readability Score: 60.7). Restores the restrictions on methods of financing for certain mass transit districts. Takes effect on the 91st day following adjournment sine die.,6,2026-03-06,https://legiscan.com/OR/bill/HB4023/2026
OR,2101087,,Relating to speculative ticket sales; and prescribing an effective date.,"Says a reseller may not offer or resell a ticket unless the reseller has or can get the ticket. (Flesch Readability Score: 62.8). Prohibits a reseller or person affiliated with a reseller from offering for resale or engaging in a resale of an admission ticket unless the reseller or person affiliated with the reseller has actual or constructive possession of the admission ticket or explicit authorization in a written contract to obtain the admission ticket from an operator, a ticket seller or a person the operator or ticket seller authorized to purchase the admission ticket in an initial sale. Takes effect on the 91st day following adjournment sine die.",4,2026-03-17,https://legiscan.com/OR/bill/HB4024/2026
OR,2101556,,Relating to the residential rates of public utilities; and prescribing an effective date.,Allows a public utility other than a power or gas company to raise rates year-round. Takes effect 91 days after sine die. (Flesch Readability Score: 61.0). Allows an increase in the residential rates of a public utility to take effect from November 1 to March 31 for public utilities other than public utilities that provide electricity or natural gas services. Takes effect on the 91st day following adjournment sine die.,4,2026-03-17,https://legiscan.com/OR/bill/HB4025/2026
OR,2101058,,Relating to consumer protection.,"Tells a state agency to look at consumer protection and do a report. (Flesch Readability Score: 63.4). Requires the Department of Consumer and Business Services to study consumer protection. Directs the department to submit findings to the interim committees of the Legislative Assembly related to consumer protection not later than September 15, 2027. Sunsets on January 2, 2028.",6,2026-03-06,https://legiscan.com/OR/bill/HB4026/2026
OR,2101585,,Relating to the Bureau of Labor and Industries; and prescribing an effective date.,"The Act would have DCBS set a rate to put at least a minimum amount in a new fund to pay for the duties of the head of BOLI and the related costs of the head of DCBS. The Act would also have the rate be set to create and maintain a 12-month reserve in the new fund. The Act would bar moneys from the Workers Benefit Fund being used to make up the new assessment amounts in the new fund. The Act would raise the cap on the fee paid by public agencies for contracts subject to the prevailing wage rate. The Act would require BOLI to report every other year as to whether the cap brings in enough money to pay for BOLI's staffing needs. (Flesch Readability Score: 71.1). [Digest: Tells LPRO to conduct a study on how state labor agencies in other states are funded. (Flesch Readability Score: 68.9).] [Requires the Legislative Policy and Research Director to conduct a study of the manner in which state labor agencies in other states are funded. Directs the director to submit findings to the interim committees of the Legislative Assembly related to labor and business no later than September 15, 2027.] [Sunsets on January 2, 2028.] Amends the Workers' Benefit Fund assessment statute to direct the Department of Consumer and Business Services to set an additional assessment rate in order to deposit in a new BOLI Expenses Fund at least the greater of a minimum dollar amount or 12 months of projected expenses to fund the duties of the Commissioner of the Bureau of Labor and Industries, subject to a cap on the costs of new positions, to reimburse certain related expenses of the Director of the Department of Consumer and Business Services and to create and maintain a 12-month reserve in the new fund. Prohibits the transfer of assessment moneys in the Workers' Benefit Fund to the new fund to make up the new assessment amounts. Raises the maximum fee amount paid by public agencies that award public works contracts subject to the prevailing wage rate. Requires the Bureau of Labor and Industries to submit a biennial report to the interim committees of the Legislative Assembly relating to labor that examines whether the maximum fee amount raises enough revenue for the bureau to meet its staffing needs. Takes effect on the 91st day following adjournment sine die.",3,2026-03-04,https://legiscan.com/OR/bill/HB4027/2026
OR,2101082,,Relating to behavioral health.,"The Act limits how insurers, OHA and CCOs may conduct audits. The Act adds new information that some carriers must report to DCBS. (Flesch Readability Score: 62.7). [Digest: The Act limits how insurers, OHA and CCOs may conduct audits. The Act adds new information that some carriers must report to DCBS. The Act takes effect 91 days after session ends. (Flesch Readability Score: 66.4).] Imposes requirements and restrictions on insurer and coordinated care organization audits of claims for reimbursement submitted by behavioral health treatment providers. Becomes operative on January 1, 2027. Adds information that certain carriers must annually report to the Department of Consumer and Business Services regarding compliance with behavioral health parity requirements. [Takes effect on the 91st day following adjournment sine die.].",6,2026-03-06,https://legiscan.com/OR/bill/HB4028/2026
OR,2101170,,Relating to solar energy systems; and prescribing an effective date.,"Says what a person must tell a resident before selling or leasing a solar energy system to the resident. Says what must be in a contract for a sale or lease of a solar energy system. (Flesch Readability Score: 64.0). Requires a solar energy contractor or person that installs a solar energy system to have a license appropriate for the scope of work the solar energy contractor or person will perform. Specifies disclosures required in purchase agreements, lease agreements and power purchase agreements related to solar energy systems. Specifies elements and provisions that an installation contract for a solar energy system must have. Prohibits deceptive statements concerning the provisions of an installation contract. Punishes a violation or a failure to comply with the provisions of the Act as an unlawful practice under the Unlawful Trade Practices Act. Takes effect on the 91st day following adjournment sine die.",4,2026-03-17,https://legiscan.com/OR/bill/HB4029/2026
OR,2101245,,Relating to packaging subject to producer responsibility requirements; prescribing an effective date.,"This Act exempts some berry and meat, poultry, fish and seafood packaging from a recycling law. (Flesch Readability Score: 63.6). Exempts packaging for certain berries and meat, poultry, fish and seafood from producer responsibility requirements for packaging, paper and food serviceware. Takes effect on the 91st day following adjournment sine die.",6,2026-03-06,https://legiscan.com/OR/bill/HB4030/2026
OR,2101189,,Relating to the siting of renewable energy facilities; and prescribing an effective date.,"Creates an exception to needing a site certificate from EFSC. (Flesch Readability Score: 61.3). Exempts an energy facility from needing a site certificate from the Energy Facility Siting Council if the energy facility produces power from a renewable energy source, qualifies for certain federal renewable energy tax credits and is placed in service on or before December 31, 2030, or a date allowed by exception and a local land use application for the facility is submitted [construction begins] on or before December 31, 2028. Takes effect on the 91st day following adjournment sine die.",4,2026-03-17,https://legiscan.com/OR/bill/HB4031/2026
OR,2101496,,Relating to fuel storage sites.,This Act tells ODOE to study and make a report on emergency fuel storage sites. (Flesch Readability Score: 67.5). Directs the State Department of Energy to evaluate and prioritize geographically dispersed emergency fuel storage sites. Requires the department to submit preliminary and final findings to the interim committees of the Legislative Assembly related to energy and emergency management.,6,2026-03-06,https://legiscan.com/OR/bill/HB4032/2026
OR,2101166,,Relating to emergency volunteers; and declaring an emergency.,"The Act puts ODEM in charge of the volunteer database known as ORVID. The Act tells ODEM to adapt the database in specified ways. (Flesch Readability Score: 67.7). Transfers responsibility for the volunteer database known as ORVID from the Higher Education Coordinating Commission to the Oregon Department of Emergency Management. Directs the department to adapt and maintain the database. Declares an emergency, effective on passage.",3,2026-03-05,https://legiscan.com/OR/bill/HB4033/2026
OR,2101483,,Relating to animal rescue entities.,"The Act changes a definition for places that rescue animals. The Act changes the agency that oversees places that rescue animals. The Act changes the records that the places have to keep. The Act makes changes related to licensing the places. (Flesch Readability Score: 66.4). [Digest: The Act changes the agency that oversees places that rescue animals. The Act changes the records that the places have to keep. The Act makes changes related to licensing the places. (Flesch Readability Score: 70.8).] Revises the definition of ""animal rescue entity."" Provides that veterinary facilities do not qualify as animal rescue entities for purposes of regulating animal rescue entities. Directs the State Department of Agriculture to enforce provisions related to regulating animal rescue entities. Makes changes related to recordkeeping and licensing requirements for animal rescue entities. Removes the impoundment of animals as a civil penalty for a violation of provisions related to animal rescue entities.",4,2026-03-17,https://legiscan.com/OR/bill/HB4034/2026
OR,2101079,,Relating to land use; and declaring an emergency.,"This Act amends temp UGB program and lets LCDC award grants. (Flesch Readability Score: 80.3). Expands eligibility for cities and Metro to amend their urban growth boundaries under a temporary program. Provides an alternative pathway within the temporary program by which the City of Woodburn may amend its urban growth boundary. Authorizes the Land Conservation and Development Commission to issue grants to implement the commission's duties. Declares an emergency, effective on passage.",3,2026-03-02,https://legiscan.com/OR/bill/HB4035/2026
OR,2101244,,Relating to affordable housing; and declaring an emergency.,"This Act sets up a bond fund to preserve low-cost housing and requires OHCS to report on low-cost housing barriers. (Flesch Readability Score: 63.8). Establishes the Housing Opportunity, Longevity and Durability Fund to deposit Article XI-Q bonds to be used by the Housing and Community Services Department to preserve affordable housing at risk of loss. [Authorizes the State Treasurer to issue $100 million in bonds for the fund for the 2025-2027 biennium.] Requires the department to, with input from stakeholders, report to the interim committees of the Legislative Assembly relating to housing on or before December 1, 2026, on legal and policy barriers to affordable housing production. Declares an emergency, effective on passage.",3,2026-03-06,https://legiscan.com/OR/bill/HB4036/2026
OR,2101095,,Relating to housing; and prescribing an effective date.,"This Act changes some housing programs, agencies and laws and rules about home building. (Flesch Readability Score: 65.7). Adjusts certain terms of the revolving loan program for cities and counties to fund affordable housing projects. Allows state agencies to adjust terms of a grant made to the Network for Oregon Affordable Housing in the last biennium. Limits the building permit plan review for housing with two or fewer dwelling units. Establishes a local government process for land use approvals for housing subject only to clear and objective standards, conditions and procedures. Becomes operative on July 1, 2026. Establishes responsibilities for landlords and tenants for residential tenancies destroyed by natural disasters. Requires state agencies to give priority to housing providers when transferring surplus real property. Requires the Land Conservation and Development Commission to adopt rules regarding prioritization of lands added to urban reserves. Limits the amount of commercial lands within certain planned areas that may be used for affordable housing. Takes effect on the 91st day following adjournment sine die.",3,2026-03-04,https://legiscan.com/OR/bill/HB4037/2026
OR,2101210,,Relating to health care cost growth; prescribing an effective date.,"The Act prohibits OHA from enforcing the Health Care Cost Growth Target program for 10 years. (Flesch Readability Score: 63.6). Prohibits the Oregon Health Authority from taking enforcement actions against providers or payers under the Health Care Cost Growth Target program before January 1, 2036. Sunsets January 2, 2036. Takes effect on the 91st day following adjournment sine die.",6,2026-03-06,https://legiscan.com/OR/bill/HB4038/2026
OR,2101136,,Relating to medical assistance; and declaring an emergency.,"The Act requires OHA to change the way it sets rates for CCOs. The Act adds steps that OHA must take before making new rules. (Flesch Readability Score: 92.6). [Digest: The Act requires OHA to change the way it sets rates for CCOs. The Act adds steps that OHA must take before making new rules. The Act prevents OHA from taking certain costly measures until January 2, 2028. (Flesch Readability Score: 69.3).] Requires the Oregon Health Authority to develop a transparent and data-driven process for developing capitation rates for coordinated care organizations. [Requires the Oregon Health Policy Board to establish a process for public review of and comment on the authority's rate development process. Requires the authority to commission an independent review of the current rate development process and report back to the Legislative Assembly.] Requires the authority to prepare a medical assistance cost impact statement before adopting rules other than procedural rules. [Prohibits the authority from adopting a new rule, program or contractual requirement that will cost $1 million or more during a biennium. Sunsets on January 2, 2028.] [Imposes a three-year moratorium on the requirement for a coordinated care organization to spend a portion of the organization's annual net income or reserves on addressing health disparities and the social determinants of health.] Declares an emergency, effective on passage.",3,2026-03-02,https://legiscan.com/OR/bill/HB4039/2026
OR,2101430,,Relating to health care; and declaring an emergency.,"The Act changes the rules for how certain health care is given in this state. The Act alters how certain health care providers are licensed or regulated. The Act changes some insurance rules. The Act changes some pharmacy and drug rules. The Act takes effect when signed. (Flesch Readability Score: 79.7). Modifies the requirements for screening a hospital patient for presumptive eligibility for financial assistance. [Prohibits the Oregon Health Authority from requiring certain home health agencies to comply with Medicare conditions of participation.] [Modifies the requirements for how the Department of Human Services must publish Residential Care Quality Measurement Program data.] Removes the requirement that an applicant for a residential care facility administrator license hold a bachelor's degree in a health or social service related field. Allows a person residing in a correctional facility to receive prerelease medical assistance benefits under certain circumstances. [Prohibits the authority or a coordinated care organization from requiring prior authorization for medical assistance coverage for repairing complex rehabilitation technology if the repair costs $1,500 or less.] Modifies the requirements for meetings held by the Health Evidence Review Commission. Modifies the composition of the Medicaid Advisory Committee. Modifies the eligibility requirements for parent providers who are paid to provide attendant care services to their children. [*redacted text - see A-Eng Bill*.] Allows a full-time dentistry student enrolled in an out-of-state dental education program to practice dentistry without a license if the student is supervised by a faculty member of a dental education program accredited by the Commission on Dental Accreditation of the American Dental Association. Requires casualty or health insurance policies to provide coverage for medically necessary anesthesia services, regardless of duration, for any covered procedures. Requires dental insurers to follow certain rules for payment and denial of claims. Requires the Legislative Policy and Research Director to develop and propose to the [Legislative Policy and Research Committee] committees with jurisdiction over health care an insurance coverage mandate impact statement policy. Directs the [committee] committees to perform due diligence in considering the proposal and authorizes the [committee] committees to modify the proposal if the [committee] committees so [determines] determine, and then to adopt the policy. Repeals requirement that enrollees in individual or group policies or certificates of health insurance [or members of coordinated care organizations] be assigned by their insurer [or organization] to primary care providers under certain circumstances. Specifies exemptions from the requirement that pharmacy services administrative organizations must register with the Department of Consumer and Business Services as third party administrators. [*redacted text - see A-Eng Bill*] Modifies requirements for the Prescription Drug Affordability Board's annual affordability determination for insulin products. Allows licensees of the Occupational Therapy Licensing Board and the Oregon Board of Physical Therapy to provide psilocybin services as licensed psilocybin service facilitators while providing occupational therapy or physical therapy services. [*redacted text - See A-Eng Bill*] Lowers the age at which a naturopathic physician may request a retired license status from 70 years of age to [60] 65 years of age. Includes nurse practitioners and physician associates in the definition of ""attending physician"" for purposes of the treatment of workers’ compensable injuries. Declares an emergency, effective on passage.",3,2026-03-05,https://legiscan.com/OR/bill/HB4040/2026
OR,2101443,,Relating to public safety; and declaring an emergency.,"The Act changes laws about crime and sentencing. The Act takes effect when the Governor signs it. (Flesch Readability Score: 78.7). Reduces penalties for driving while suspended if the suspension is due to a conviction for criminal mischief resulting from the operation of a motor vehicle or reckless driving. Punishes by a maximum of $2,000 fine. Increases the crime category, for the sentencing guidelines grid of the Oregon Criminal Justice Commission, for felony fleeing or attempting to elude a police officer when the defendant has a prior conviction or causes injury. Establishes a final time period for any person to file a petition for post-conviction relief based on a nonunanimous jury verdict. Creates a procedure by which the Department of Corrections or the state can petition the sentencing court, after determining that a person was released from department custody as the result of a material error in sentence computation or legal interpretation, for a determination as to whether the person is subject to further incarceration. Provides for a process for requesting and ordering that the person be held or taken into custody pending the hearing. Establishes time limits on when petitions can be filed. Requires the Department of Corrections to provide notice to specified persons after performing certain sentence recomputations that result in a new projected release date. Limits how presentence incarceration credit may be applied in specified circumstances. [Authorizes] Requires the Department of Corrections to grant an additional 120 days of short-term transitional leave to certain persons released from custody due to a material error in sentence computation or legal interpretation concerning presentence incarceration credits. Increases the dollar amounts in specified property crimes that serve as a minimum value amount of damages or stolen property or as a threshold between offense levels of the crime. Declares an emergency, effective on passage.",4,2026-03-17,https://legiscan.com/OR/bill/HB4041/2026
OR,2101239,,Relating to the welfare of young people.,The Act makes changes to the regulation of CCAs and creates exceptions to some child placements limits. (Flesch Readability Score: 60.1). Expands the types of adverse licensing actions the Department of Human Services may take against child-caring agencies following certain findings. Modifies certain provisions regarding the use of restraints on children in care. Creates exceptions to certain placement limitations.,6,2026-03-06,https://legiscan.com/OR/bill/HB4042/2026
